current_player,is_current_player_hand_winner,is_current_player_game_winner,current_player_score,opponent_score,current_player_deadwood,current_player_num_hit_cards,num_melds,point_sum_melds,num_combos,point_sum_combos,num_knock_cache,point_sum_knock_cache,num_load_cards,point_sum_load_cards,turns_taken
0.0,0,0,56.0,78.0,35.0,6.0,1.0,29.0,2.0,16.0,3.0,5.0,2.0,11.0,0.0
1.0,1,1,56.0,78.0,40.0,0.0,1.0,21.0,0.0,0.0,3.0,5.0,4.0,29.0,1.0
0.0,0,0,56.0,78.0,31.0,6.0,1.0,29.0,2.0,16.0,3.0,5.0,2.0,7.0,1.0
1.0,1,1,56.0,78.0,30.0,0.0,1.0,28.0,0.0,0.0,3.0,5.0,3.0,19.0,2.0
1.0,1,1,56.0,78.0,8.0,2.0,2.0,47.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0
0.0,1,0,56.0,82.0,35.0,9.0,1.0,30.0,4.0,35.0,3.0,4.0,0.0,0.0,0.0
1.0,0,1,56.0,82.0,37.0,3.0,1.0,21.0,1.0,14.0,3.0,5.0,2.0,11.0,0.0
0.0,1,0,56.0,82.0,35.0,9.0,1.0,30.0,4.0,35.0,3.0,4.0,0.0,0.0,0.0
1.0,0,1,56.0,82.0,14.0,3.0,2.0,42.0,0.0,0.0,3.0,5.0,1.0,5.0,1.0
0.0,1,0,56.0,82.0,26.0,9.0,1.0,30.0,4.0,15.0,4.0,4.0,1.0,10.0,1.0
1.0,0,1,56.0,82.0,14.0,3.0,2.0,42.0,0.0,0.0,3.0,5.0,1.0,5.0,2.0
0.0,1,0,56.0,82.0,21.0,9.0,1.0,30.0,4.0,15.0,4.0,4.0,1.0,4.0,2.0
1.0,0,1,56.0,82.0,14.0,3.0,2.0,42.0,0.0,0.0,3.0,5.0,1.0,5.0,3.0
0.0,1,0,56.0,82.0,21.0,9.0,1.0,30.0,4.0,15.0,4.0,4.0,1.0,4.0,3.0
0.0,1,0,56.0,82.0,9.0,6.0,2.0,39.0,1.0,0.0,4.0,5.0,0.0,0.0,4.0
1.0,1,1,61.0,82.0,61.0,6.0,0.0,0.0,3.0,42.0,4.0,5.0,3.0,19.0,0.0
0.0,0,0,61.0,82.0,62.0,4.0,0.0,0.0,2.0,13.0,3.0,6.0,5.0,41.0,0.0
1.0,1,1,61.0,82.0,31.0,4.0,1.0,30.0,1.0,2.0,4.0,5.0,3.0,19.0,1.0
0.0,0,0,61.0,82.0,62.0,4.0,0.0,0.0,2.0,13.0,3.0,6.0,5.0,41.0,1.0
1.0,1,1,61.0,82.0,31.0,4.0,1.0,30.0,1.0,2.0,4.0,5.0,3.0,19.0,2.0
0.0,0,0,61.0,82.0,60.0,6.0,0.0,0.0,3.0,27.0,3.0,6.0,3.0,24.0,2.0
1.0,1,1,61.0,82.0,28.0,5.0,1.0,30.0,2.0,12.0,4.0,5.0,1.0,6.0,3.0
0.0,0,0,61.0,82.0,51.0,6.0,0.0,0.0,3.0,27.0,4.0,6.0,2.0,14.0,3.0
1.0,1,1,61.0,82.0,21.0,5.0,1.0,40.0,2.0,12.0,4.0,5.0,0.0,0.0,4.0
0.0,0,0,61.0,82.0,34.0,4.0,1.0,9.0,1.0,14.0,3.0,3.0,2.0,10.0,4.0
1.0,1,1,61.0,82.0,21.0,5.0,1.0,40.0,2.0,12.0,4.0,5.0,0.0,0.0,5.0
0.0,0,0,61.0,82.0,34.0,4.0,1.0,9.0,1.0,14.0,3.0,3.0,2.0,10.0,5.0
1.0,1,1,61.0,82.0,21.0,5.0,1.0,40.0,2.0,12.0,4.0,5.0,0.0,0.0,6.0
0.0,0,0,61.0,82.0,32.0,2.0,1.0,9.0,0.0,0.0,3.0,3.0,4.0,22.0,6.0
1.0,1,1,61.0,82.0,21.0,5.0,1.0,40.0,2.0,12.0,4.0,5.0,0.0,0.0,7.0
0.0,0,0,61.0,82.0,32.0,2.0,1.0,9.0,0.0,0.0,3.0,3.0,4.0,22.0,7.0
1.0,1,1,61.0,82.0,16.0,6.0,1.0,40.0,3.0,3.0,5.0,5.0,1.0,5.0,8.0
0.0,0,0,61.0,82.0,32.0,2.0,1.0,9.0,0.0,0.0,3.0,3.0,4.0,22.0,8.0
1.0,1,1,61.0,82.0,16.0,6.0,1.0,40.0,3.0,3.0,5.0,5.0,1.0,5.0,9.0
0.0,0,0,61.0,82.0,26.0,5.0,1.0,9.0,2.0,3.0,4.0,4.0,3.0,15.0,9.0
1.0,1,1,61.0,82.0,16.0,6.0,1.0,40.0,3.0,3.0,5.0,5.0,1.0,5.0,10.0
1.0,1,1,61.0,82.0,7.0,4.0,2.0,43.0,0.0,0.0,3.0,4.0,0.0,0.0,11.0
1.0,1,0,0.0,0.0,48.0,7.0,1.0,0.0,3.0,39.0,2.0,6.0,1.0,7.0,0.0
0.0,0,1,0.0,0.0,57.0,7.0,0.0,0.0,4.0,36.0,4.0,4.0,3.0,19.0,0.0
1.0,1,0,0.0,0.0,48.0,7.0,1.0,0.0,3.0,39.0,2.0,6.0,1.0,7.0,0.0
0.0,0,1,0.0,0.0,57.0,7.0,0.0,0.0,4.0,36.0,4.0,4.0,3.0,19.0,0.0
1.0,1,0,0.0,0.0,48.0,7.0,1.0,0.0,3.0,39.0,2.0,6.0,1.0,7.0,1.0
0.0,0,1,0.0,0.0,57.0,6.0,0.0,0.0,4.0,36.0,4.0,4.0,3.0,19.0,1.0
1.0,1,0,0.0,0.0,46.0,7.0,1.0,0.0,3.0,33.0,2.0,6.0,1.0,10.0,2.0
0.0,0,1,0.0,0.0,28.0,5.0,1.0,27.0,2.0,3.0,4.0,4.0,3.0,17.0,2.0
1.0,1,0,0.0,0.0,22.0,6.0,2.0,14.0,1.0,14.0,1.0,5.0,0.0,0.0,3.0
0.0,0,1,0.0,0.0,28.0,5.0,1.0,27.0,2.0,3.0,4.0,4.0,3.0,17.0,3.0
1.0,1,0,0.0,0.0,22.0,6.0,2.0,14.0,1.0,14.0,1.0,5.0,0.0,0.0,4.0
0.0,0,1,0.0,0.0,26.0,5.0,1.0,27.0,2.0,3.0,4.0,4.0,3.0,15.0,4.0
1.0,1,0,0.0,0.0,17.0,4.0,2.0,14.0,0.0,0.0,2.0,7.0,1.0,7.0,5.0
1.0,1,0,0.0,0.0,6.0,6.0,3.0,18.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0
0.0,1,1,0.0,9.0,70.0,6.0,0.0,0.0,3.0,39.0,3.0,7.0,3.0,20.0,0.0
1.0,0,0,0.0,9.0,28.0,4.0,1.0,30.0,2.0,1.0,4.0,3.0,3.0,18.0,0.0
0.0,1,1,0.0,9.0,70.0,6.0,0.0,0.0,3.0,39.0,3.0,7.0,3.0,20.0,0.0
1.0,0,0,0.0,9.0,28.0,4.0,1.0,30.0,2.0,1.0,4.0,3.0,3.0,18.0,0.0
0.0,1,1,0.0,9.0,69.0,8.0,0.0,0.0,4.0,55.0,3.0,7.0,2.0,11.0,1.0
1.0,0,0,0.0,9.0,19.0,4.0,1.0,40.0,2.0,1.0,4.0,3.0,2.0,10.0,1.0
0.0,1,1,0.0,9.0,41.0,4.0,1.0,24.0,1.0,4.0,3.0,7.0,4.0,28.0,2.0
1.0,0,0,0.0,9.0,19.0,4.0,1.0,40.0,2.0,1.0,4.0,3.0,2.0,10.0,2.0
0.0,1,1,0.0,9.0,41.0,4.0,1.0,24.0,1.0,4.0,3.0,7.0,4.0,28.0,3.0
1.0,0,0,0.0,9.0,19.0,4.0,1.0,40.0,2.0,1.0,4.0,3.0,2.0,10.0,3.0
0.0,1,1,0.0,9.0,40.0,7.0,1.0,27.0,2.0,19.0,3.0,7.0,2.0,11.0,4.0
1.0,0,0,0.0,9.0,14.0,6.0,1.0,40.0,3.0,3.0,5.0,4.0,1.0,4.0,4.0
0.0,1,1,0.0,9.0,16.0,7.0,2.0,48.0,1.0,4.0,3.0,7.0,1.0,5.0,5.0
0.0,1,1,0.0,9.0,10.0,8.0,2.0,55.0,1.0,4.0,3.0,7.0,0.0,0.0,6.0
1.0,0,0,4.0,9.0,48.0,3.0,1.0,18.0,1.0,16.0,3.0,7.0,2.0,20.0,0.0
0.0,1,1,4.0,9.0,33.0,5.0,1.0,12.0,2.0,20.0,2.0,4.0,1.0,7.0,0.0
1.0,0,0,4.0,9.0,20.0,3.0,2.0,42.0,0.0,0.0,3.0,7.0,1.0,10.0,1.0
0.0,1,1,4.0,9.0,26.0,7.0,1.0,12.0,3.0,20.0,3.0,4.0,0.0,0.0,1.0
1.0,0,0,4.0,9.0,16.0,4.0,2.0,42.0,1.0,10.0,3.0,7.0,0.0,0.0,2.0
0.0,1,1,4.0,9.0,17.0,5.0,2.0,12.0,1.0,8.0,2.0,8.0,1.0,6.0,2.0
1.0,0,0,4.0,9.0,16.0,4.0,2.0,42.0,1.0,10.0,3.0,7.0,0.0,0.0,3.0
0.0,1,1,4.0,9.0,17.0,5.0,2.0,12.0,1.0,8.0,2.0,8.0,1.0,6.0,3.0
0.0,1,1,4.0,9.0,0.0,5.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,1,1,41.0,9.0,79.0,8.0,0.0,0.0,4.0,53.0,2.0,6.0,2.0,20.0,0.0
1.0,0,0,41.0,9.0,37.0,4.0,1.0,9.0,1.0,0.0,4.0,6.0,3.0,24.0,0.0
0.0,1,1,41.0,9.0,70.0,6.0,0.0,0.0,3.0,33.0,3.0,6.0,3.0,30.0,1.0
1.0,0,0,41.0,9.0,37.0,4.0,1.0,9.0,1.0,0.0,4.0,6.0,3.0,24.0,1.0
0.0,1,1,41.0,9.0,67.0,9.0,0.0,0.0,4.0,45.0,3.0,6.0,2.0,20.0,2.0
1.0,0,0,41.0,9.0,32.0,4.0,1.0,9.0,1.0,0.0,4.0,5.0,3.0,20.0,2.0
0.0,1,1,41.0,9.0,41.0,7.0,1.0,21.0,2.0,17.0,3.0,6.0,2.0,18.0,3.0
1.0,0,0,41.0,9.0,25.0,6.0,1.0,12.0,2.0,5.0,4.0,4.0,2.0,12.0,3.0
0.0,1,1,41.0,9.0,39.0,9.0,1.0,21.0,3.0,32.0,3.0,6.0,0.0,0.0,4.0
1.0,0,0,41.0,9.0,25.0,6.0,1.0,12.0,2.0,5.0,4.0,4.0,2.0,12.0,4.0
0.0,1,1,41.0,9.0,33.0,6.0,1.0,21.0,2.0,17.0,3.0,5.0,1.0,7.0,5.0
1.0,0,0,41.0,9.0,20.0,6.0,1.0,14.0,2.0,8.0,4.0,5.0,1.0,5.0,5.0
0.0,1,1,41.0,9.0,12.0,7.0,2.0,39.0,1.0,6.0,3.0,5.0,0.0,0.0,6.0
1.0,0,0,41.0,9.0,20.0,5.0,1.0,14.0,2.0,8.0,4.0,5.0,1.0,5.0,6.0
0.0,1,1,41.0,9.0,12.0,7.0,2.0,39.0,1.0,6.0,3.0,5.0,0.0,0.0,7.0
1.0,0,0,41.0,9.0,14.0,5.0,1.0,20.0,2.0,8.0,4.0,5.0,0.0,0.0,7.0
0.0,1,1,41.0,9.0,12.0,7.0,2.0,39.0,1.0,6.0,3.0,5.0,0.0,0.0,8.0
0.0,1,1,41.0,9.0,8.0,6.0,2.0,47.0,0.0,0.0,3.0,5.0,0.0,0.0,9.0
1.0,1,0,42.0,9.0,68.0,5.0,0.0,0.0,3.0,38.0,4.0,6.0,2.0,17.0,0.0
0.0,0,1,42.0,9.0,64.0,3.0,0.0,0.0,2.0,20.0,3.0,4.0,5.0,33.0,0.0
1.0,1,0,42.0,9.0,38.0,4.0,1.0,30.0,1.0,0.0,4.0,6.0,3.0,26.0,1.0
0.0,0,1,42.0,9.0,34.0,2.0,1.0,27.0,1.0,2.0,3.0,4.0,4.0,23.0,1.0
1.0,1,0,42.0,9.0,33.0,6.0,1.0,30.0,2.0,8.0,4.0,6.0,2.0,17.0,2.0
0.0,0,1,42.0,9.0,25.0,2.0,1.0,36.0,1.0,2.0,3.0,4.0,3.0,15.0,2.0
1.0,1,0,42.0,9.0,33.0,6.0,1.0,30.0,2.0,8.0,4.0,6.0,2.0,17.0,3.0
0.0,0,1,42.0,9.0,25.0,2.0,1.0,36.0,1.0,2.0,3.0,4.0,3.0,15.0,3.0
1.0,1,0,42.0,9.0,33.0,6.0,1.0,30.0,2.0,8.0,4.0,6.0,2.0,17.0,4.0
0.0,0,1,42.0,9.0,25.0,2.0,1.0,36.0,1.0,2.0,3.0,4.0,3.0,15.0,4.0
1.0,1,0,42.0,9.0,29.0,7.0,1.0,30.0,3.0,17.0,4.0,6.0,1.0,7.0,5.0
1.0,1,0,42.0,9.0,5.0,8.0,2.0,52.0,1.0,0.0,3.0,2.0,0.0,0.0,6.0
0.0,0,1,42.0,28.0,47.0,6.0,0.0,0.0,3.0,25.0,4.0,4.0,3.0,17.0,0.0
1.0,1,0,42.0,28.0,71.0,11.0,0.0,0.0,5.0,76.0,3.0,6.0,1.0,5.0,0.0
0.0,0,1,42.0,28.0,47.0,6.0,0.0,0.0,3.0,25.0,4.0,4.0,3.0,17.0,0.0
1.0,1,0,42.0,28.0,71.0,11.0,0.0,0.0,5.0,76.0,3.0,6.0,1.0,5.0,0.0
0.0,0,1,42.0,28.0,46.0,6.0,0.0,0.0,3.0,25.0,4.0,4.0,3.0,15.0,1.0
1.0,1,0,42.0,28.0,41.0,6.0,1.0,27.0,2.0,19.0,3.0,6.0,2.0,15.0,1.0
0.0,0,1,42.0,28.0,46.0,6.0,0.0,0.0,3.0,25.0,4.0,4.0,3.0,15.0,2.0
1.0,1,0,42.0,28.0,31.0,6.0,1.0,36.0,2.0,19.0,3.0,6.0,1.0,5.0,2.0
0.0,0,1,42.0,28.0,43.0,8.0,0.0,0.0,5.0,44.0,4.0,4.0,1.0,3.0,3.0
1.0,1,0,42.0,28.0,15.0,4.0,2.0,51.0,1.0,5.0,3.0,6.0,1.0,5.0,3.0
1.0,1,0,42.0,28.0,5.0,3.0,2.0,62.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0
1.0,0,0,42.0,46.0,40.0,1.0,1.0,9.0,0.0,0.0,3.0,3.0,4.0,31.0,0.0
0.0,1,1,42.0,46.0,62.0,8.0,0.0,0.0,4.0,33.0,3.0,4.0,3.0,28.0,0.0
1.0,0,0,42.0,46.0,35.0,4.0,1.0,9.0,1.0,6.0,3.0,4.0,3.0,21.0,1.0
0.0,1,1,42.0,46.0,54.0,8.0,0.0,0.0,4.0,33.0,4.0,5.0,2.0,18.0,1.0
1.0,0,0,42.0,46.0,35.0,4.0,1.0,9.0,1.0,6.0,3.0,4.0,3.0,21.0,2.0
0.0,1,1,42.0,46.0,53.0,11.0,0.0,0.0,5.0,49.0,4.0,5.0,0.0,0.0,2.0
1.0,0,0,42.0,46.0,35.0,4.0,1.0,9.0,1.0,6.0,3.0,4.0,3.0,21.0,3.0
0.0,1,1,42.0,46.0,53.0,10.0,0.0,0.0,5.0,49.0,4.0,5.0,0.0,0.0,3.0
1.0,0,0,42.0,46.0,29.0,6.0,1.0,9.0,2.0,11.0,4.0,6.0,2.0,13.0,4.0
0.0,1,1,42.0,46.0,28.0,6.0,1.0,24.0,2.0,10.0,4.0,5.0,1.0,6.0,4.0
1.0,0,0,42.0,46.0,15.0,4.0,2.0,15.0,0.0,0.0,3.0,5.0,1.0,6.0,5.0
0.0,1,1,42.0,46.0,28.0,6.0,1.0,24.0,2.0,10.0,4.0,5.0,1.0,6.0,5.0
1.0,0,0,42.0,46.0,15.0,4.0,2.0,15.0,0.0,0.0,3.0,5.0,1.0,6.0,6.0
0.0,1,1,42.0,46.0,23.0,9.0,1.0,24.0,4.0,13.0,4.0,2.0,1.0,4.0,6.0
1.0,0,0,42.0,46.0,14.0,4.0,2.0,15.0,0.0,0.0,3.0,5.0,1.0,5.0,7.0
0.0,1,1,42.0,46.0,23.0,9.0,1.0,24.0,4.0,13.0,4.0,2.0,1.0,4.0,7.0
1.0,0,0,42.0,46.0,14.0,4.0,2.0,15.0,0.0,0.0,3.0,5.0,1.0,5.0,8.0
0.0,1,1,42.0,46.0,15.0,6.0,2.0,24.0,1.0,2.0,3.0,6.0,1.0,5.0,8.0
0.0,1,1,42.0,46.0,9.0,6.0,2.0,32.0,1.0,2.0,3.0,6.0,0.0,0.0,9.0
0.0,1,1,43.0,46.0,44.0,5.0,1.0,15.0,2.0,23.0,3.0,3.0,2.0,17.0,0.0
1.0,0,0,43.0,46.0,45.0,7.0,1.0,9.0,3.0,36.0,3.0,5.0,1.0,7.0,0.0
0.0,1,1,43.0,46.0,44.0,5.0,1.0,15.0,2.0,23.0,3.0,3.0,2.0,17.0,0.0
1.0,0,0,43.0,46.0,45.0,7.0,1.0,9.0,3.0,36.0,3.0,5.0,1.0,7.0,0.0
0.0,1,1,43.0,46.0,36.0,8.0,1.0,15.0,4.0,26.0,4.0,4.0,1.0,7.0,1.0
1.0,0,0,43.0,46.0,43.0,5.0,1.0,9.0,2.0,15.0,3.0,5.0,2.0,17.0,1.0
0.0,1,1,43.0,46.0,26.0,6.0,1.0,20.0,3.0,6.0,4.0,4.0,2.0,17.0,2.0
1.0,0,0,43.0,46.0,42.0,9.0,1.0,9.0,4.0,46.0,3.0,5.0,0.0,0.0,2.0
0.0,1,1,43.0,46.0,26.0,6.0,1.0,20.0,3.0,6.0,4.0,4.0,2.0,17.0,3.0
1.0,0,0,43.0,46.0,42.0,9.0,1.0,9.0,4.0,46.0,3.0,5.0,0.0,0.0,3.0
0.0,1,1,43.0,46.0,26.0,6.0,1.0,20.0,3.0,6.0,4.0,4.0,2.0,17.0,4.0
1.0,0,0,43.0,46.0,42.0,9.0,1.0,9.0,4.0,46.0,3.0,5.0,0.0,0.0,4.0
0.0,1,1,43.0,46.0,19.0,7.0,1.0,20.0,4.0,10.0,4.0,4.0,1.0,7.0,5.0
1.0,0,0,43.0,46.0,37.0,6.0,1.0,9.0,3.0,22.0,3.0,4.0,1.0,8.0,5.0
0.0,1,1,43.0,46.0,12.0,8.0,1.0,20.0,5.0,10.0,5.0,4.0,0.0,0.0,6.0
1.0,0,0,43.0,46.0,12.0,7.0,2.0,30.0,2.0,8.0,3.0,4.0,0.0,0.0,6.0
0.0,1,1,43.0,46.0,12.0,8.0,1.0,20.0,5.0,10.0,5.0,4.0,0.0,0.0,7.0
1.0,0,0,43.0,46.0,12.0,7.0,2.0,30.0,2.0,8.0,3.0,4.0,0.0,0.0,7.0
0.0,1,1,43.0,46.0,12.0,8.0,1.0,20.0,5.0,10.0,5.0,4.0,0.0,0.0,8.0
0.0,1,1,43.0,46.0,4.0,6.0,2.0,26.0,2.0,1.0,3.0,1.0,0.0,0.0,9.0
1.0,0,0,50.0,46.0,52.0,7.0,1.0,21.0,3.0,27.0,2.0,8.0,3.0,29.0,0.0
0.0,1,1,50.0,46.0,54.0,8.0,0.0,0.0,4.0,18.0,4.0,5.0,4.0,33.0,0.0
1.0,0,0,50.0,46.0,52.0,7.0,1.0,21.0,3.0,27.0,2.0,8.0,3.0,29.0,0.0
0.0,1,1,50.0,46.0,54.0,8.0,0.0,0.0,4.0,18.0,4.0,5.0,4.0,33.0,0.0
1.0,0,0,50.0,46.0,50.0,7.0,1.0,21.0,3.0,27.0,2.0,8.0,3.0,26.0,1.0
0.0,1,1,50.0,46.0,52.0,10.0,0.0,0.0,5.0,33.0,4.0,5.0,2.0,16.0,1.0
1.0,0,0,50.0,46.0,42.0,7.0,1.0,21.0,3.0,27.0,2.0,5.0,2.0,16.0,2.0
0.0,1,1,50.0,46.0,34.0,6.0,1.0,9.0,2.0,15.0,4.0,6.0,1.0,6.0,2.0
1.0,0,0,50.0,46.0,34.0,9.0,1.0,21.0,4.0,29.0,3.0,6.0,1.0,7.0,3.0
0.0,1,1,50.0,46.0,34.0,6.0,1.0,9.0,2.0,15.0,4.0,6.0,1.0,6.0,3.0
1.0,0,0,50.0,46.0,29.0,9.0,1.0,21.0,4.0,29.0,3.0,6.0,1.0,2.0,4.0
0.0,1,1,50.0,46.0,25.0,4.0,1.0,12.0,1.0,0.0,4.0,6.0,2.0,13.0,4.0
1.0,0,0,50.0,46.0,29.0,9.0,1.0,21.0,4.0,29.0,3.0,6.0,1.0,2.0,5.0
0.0,1,1,50.0,46.0,25.0,4.0,1.0,12.0,1.0,0.0,4.0,6.0,2.0,13.0,5.0
1.0,0,0,50.0,46.0,29.0,9.0,1.0,21.0,4.0,29.0,3.0,6.0,1.0,2.0,6.0
0.0,1,1,50.0,46.0,22.0,6.0,1.0,12.0,2.0,8.0,4.0,6.0,1.0,6.0,6.0
1.0,0,0,50.0,46.0,29.0,9.0,1.0,21.0,4.0,29.0,3.0,6.0,1.0,2.0,7.0
0.0,1,1,50.0,46.0,22.0,5.0,1.0,12.0,2.0,8.0,4.0,6.0,1.0,6.0,7.0
0.0,1,1,50.0,46.0,5.0,6.0,2.0,24.0,1.0,0.0,3.0,2.0,0.0,0.0,8.0
0.0,1,1,52.0,46.0,54.0,8.0,0.0,0.0,4.0,33.0,4.0,4.0,2.0,18.0,0.0
1.0,0,0,52.0,46.0,36.0,1.0,1.0,30.0,0.0,0.0,4.0,6.0,3.0,24.0,0.0
0.0,1,1,52.0,46.0,54.0,8.0,0.0,0.0,4.0,33.0,4.0,4.0,2.0,18.0,0.0
1.0,0,0,52.0,46.0,36.0,0.0,1.0,30.0,0.0,0.0,4.0,6.0,3.0,24.0,0.0
0.0,1,1,52.0,46.0,54.0,8.0,0.0,0.0,4.0,33.0,4.0,4.0,2.0,18.0,1.0
1.0,0,0,52.0,46.0,26.0,0.0,1.0,40.0,0.0,0.0,4.0,6.0,2.0,14.0,1.0
0.0,1,1,52.0,46.0,54.0,8.0,0.0,0.0,4.0,33.0,4.0,4.0,2.0,18.0,2.0
1.0,0,0,52.0,46.0,26.0,0.0,1.0,40.0,0.0,0.0,4.0,6.0,2.0,14.0,2.0
0.0,1,1,52.0,46.0,46.0,11.0,0.0,0.0,5.0,35.0,5.0,5.0,1.0,8.0,3.0
1.0,0,0,52.0,46.0,21.0,0.0,1.0,40.0,0.0,0.0,4.0,6.0,2.0,9.0,3.0
0.0,1,1,52.0,46.0,46.0,11.0,0.0,0.0,5.0,35.0,5.0,5.0,1.0,8.0,4.0
1.0,0,0,52.0,46.0,21.0,0.0,1.0,40.0,0.0,0.0,4.0,6.0,2.0,9.0,4.0
0.0,1,1,52.0,46.0,44.0,15.0,0.0,0.0,7.0,60.0,5.0,5.0,0.0,0.0,5.0
1.0,0,0,52.0,46.0,21.0,0.0,1.0,40.0,0.0,0.0,4.0,6.0,2.0,9.0,5.0
0.0,1,1,52.0,46.0,22.0,10.0,1.0,18.0,3.0,8.0,5.0,5.0,1.0,7.0,6.0
1.0,0,0,52.0,46.0,21.0,0.0,1.0,40.0,0.0,0.0,4.0,6.0,2.0,9.0,6.0
0.0,1,1,52.0,46.0,22.0,10.0,1.0,18.0,3.0,8.0,5.0,5.0,1.0,7.0,7.0
0.0,1,1,52.0,46.0,6.0,9.0,2.0,27.0,2.0,2.0,4.0,2.0,0.0,0.0,8.0
1.0,0,0,60.0,46.0,56.0,8.0,0.0,0.0,4.0,39.0,3.0,4.0,2.0,11.0,0.0
0.0,1,1,60.0,46.0,85.0,6.0,0.0,0.0,4.0,54.0,1.0,5.0,3.0,30.0,0.0
1.0,0,0,60.0,46.0,56.0,8.0,0.0,0.0,4.0,39.0,3.0,4.0,2.0,11.0,0.0
0.0,1,1,60.0,46.0,85.0,6.0,0.0,0.0,4.0,54.0,1.0,5.0,3.0,30.0,0.0
1.0,0,0,60.0,46.0,49.0,9.0,0.0,0.0,4.0,23.0,4.0,6.0,3.0,21.0,1.0
0.0,1,1,60.0,46.0,84.0,9.0,0.0,0.0,6.0,85.0,1.0,5.0,2.0,20.0,1.0
1.0,0,0,60.0,46.0,49.0,9.0,0.0,0.0,4.0,23.0,4.0,6.0,3.0,21.0,2.0
0.0,1,1,60.0,46.0,61.0,9.0,1.0,15.0,4.0,62.0,1.0,6.0,1.0,10.0,2.0
1.0,0,0,60.0,46.0,33.0,9.0,1.0,6.0,3.0,21.0,3.0,5.0,1.0,8.0,3.0
0.0,1,1,60.0,46.0,32.0,7.0,2.0,42.0,2.0,29.0,1.0,6.0,0.0,0.0,3.0
1.0,0,0,60.0,46.0,28.0,10.0,1.0,6.0,4.0,25.0,3.0,5.0,0.0,0.0,4.0
0.0,1,1,60.0,46.0,24.0,4.0,2.0,42.0,1.0,14.0,2.0,6.0,0.0,0.0,4.0
0.0,1,1,60.0,46.0,1.0,4.0,3.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
0.0,0,1,83.0,46.0,58.0,5.0,0.0,0.0,3.0,16.0,4.0,6.0,4.0,37.0,0.0
1.0,1,0,83.0,46.0,76.0,10.0,0.0,0.0,6.0,97.0,2.0,4.0,0.0,0.0,0.0
0.0,0,1,83.0,46.0,58.0,5.0,0.0,0.0,3.0,16.0,4.0,6.0,4.0,37.0,0.0
1.0,1,0,83.0,46.0,76.0,9.0,0.0,0.0,6.0,97.0,2.0,4.0,0.0,0.0,0.0
0.0,0,1,83.0,46.0,51.0,8.0,0.0,0.0,5.0,25.0,4.0,6.0,3.0,27.0,1.0
1.0,1,0,83.0,46.0,46.0,6.0,1.0,30.0,3.0,38.0,2.0,4.0,0.0,0.0,1.0
0.0,0,1,83.0,46.0,43.0,9.0,0.0,0.0,6.0,27.0,4.0,5.0,2.0,17.0,2.0
1.0,1,0,83.0,46.0,37.0,4.0,1.0,30.0,2.0,20.0,3.0,4.0,1.0,9.0,2.0
0.0,0,1,83.0,46.0,43.0,9.0,0.0,0.0,6.0,27.0,4.0,5.0,2.0,17.0,3.0
1.0,1,0,83.0,46.0,34.0,6.0,1.0,30.0,3.0,32.0,3.0,4.0,0.0,0.0,3.0
0.0,0,1,83.0,46.0,43.0,9.0,0.0,0.0,6.0,27.0,4.0,5.0,2.0,17.0,4.0
1.0,1,0,83.0,46.0,32.0,5.0,1.0,30.0,2.0,19.0,3.0,4.0,1.0,5.0,4.0
1.0,1,0,83.0,46.0,9.0,3.0,2.0,48.0,0.0,0.0,3.0,6.0,0.0,0.0,5.0
1.0,0,0,83.0,75.0,68.0,7.0,0.0,0.0,3.0,30.0,3.0,7.0,3.0,29.0,0.0
0.0,1,1,83.0,75.0,38.0,8.0,1.0,30.0,3.0,27.0,3.0,7.0,1.0,8.0,0.0
1.0,0,0,83.0,75.0,68.0,7.0,0.0,0.0,3.0,30.0,3.0,7.0,3.0,29.0,0.0
0.0,1,1,83.0,75.0,29.0,8.0,1.0,40.0,3.0,27.0,3.0,7.0,0.0,0.0,1.0
0.0,1,1,83.0,75.0,10.0,3.0,2.0,58.0,0.0,0.0,3.0,7.0,0.0,0.0,2.0
1.0,0,1,0.0,0.0,70.0,8.0,0.0,0.0,3.0,47.0,3.0,5.0,2.0,14.0,0.0
0.0,1,0,0.0,0.0,75.0,5.0,0.0,0.0,3.0,53.0,3.0,7.0,2.0,19.0,0.0
1.0,0,1,0.0,0.0,70.0,8.0,0.0,0.0,3.0,47.0,3.0,5.0,2.0,14.0,0.0
0.0,1,0,0.0,0.0,75.0,5.0,0.0,0.0,3.0,53.0,3.0,7.0,2.0,19.0,0.0
1.0,0,1,0.0,0.0,61.0,5.0,0.0,0.0,3.0,29.0,4.0,5.0,3.0,23.0,1.0
0.0,1,0,0.0,0.0,45.0,4.0,1.0,30.0,1.0,13.0,3.0,7.0,2.0,19.0,1.0
1.0,0,1,0.0,0.0,31.0,5.0,1.0,30.0,2.0,9.0,4.0,5.0,2.0,14.0,2.0
0.0,1,0,0.0,0.0,35.0,4.0,1.0,40.0,1.0,13.0,3.0,7.0,1.0,9.0,2.0
1.0,0,1,0.0,0.0,20.0,6.0,2.0,30.0,1.0,9.0,2.0,5.0,1.0,6.0,3.0
