current_player,current_player_score,opponent_score,current_player_deadwood,current_player_num_hit_cards,is_current_player_hand_winner,is_current_player_game_winner
1,15,34,36,8,1,1
0,34,15,54,5,0,0
0,34,15,39,4,0,0
0,34,15,29,4,0,0
1,15,34,36,8,1,1
1,15,34,46,8,1,1
1,15,34,36,8,1,1
0,34,15,29,4,0,0
0,34,15,34,8,0,0
0,34,15,27,8,0,0
1,15,34,36,7,1,1
1,15,34,22,5,1,1
1,15,34,16,4,1,1
0,34,15,27,7,0,0
0,34,15,27,7,0,0
0,34,15,21,7,0,0
1,15,34,16,3,1,1
1,15,34,7,3,1,1
1,15,34,1,3,1,1
1,15,34,1,3,1,1
1,32,34,72,5,1,1
0,34,32,65,4,0,0
1,32,34,72,5,1,1
1,32,34,80,7,1,1
1,32,34,70,4,1,1
0,34,32,65,4,0,0
0,34,32,68,6,0,0
0,34,32,58,6,0,0
1,32,34,70,4,1,1
1,32,34,75,7,1,1
1,32,34,65,7,1,1
0,34,32,58,6,0,0
0,34,32,40,3,0,0
0,34,32,30,3,0,0
1,32,34,65,7,1,1
1,32,34,75,7,1,1
1,32,34,65,7,1,1
0,34,32,30,3,0,0
0,34,32,40,3,0,0
0,34,32,30,3,0,0
1,32,34,65,7,1,1
1,32,34,53,4,1,1
1,32,34,43,4,1,1
0,34,32,30,3,0,0
0,34,32,31,5,0,0
0,34,32,23,5,0,0
1,32,34,43,3,1,1
1,32,34,43,4,1,1
1,32,34,33,4,1,1
0,34,32,23,5,0,0
0,34,32,19,2,0,0
0,34,32,13,2,0,0
1,32,34,33,3,1,1
1,32,34,13,4,1,1
1,32,34,7,4,1,1
1,32,34,7,4,1,1
0,34,34,49,7,1,0
1,34,34,63,4,0,1
0,34,34,49,7,1,0
0,34,34,56,9,1,0
0,34,34,46,9,1,0
1,34,34,63,4,0,1
1,34,34,73,5,0,1
1,34,34,63,3,0,1
0,34,34,46,9,1,0
0,34,34,51,9,1,0
0,34,34,42,8,1,0
1,34,34,63,3,0,1
1,34,34,67,3,0,1
1,34,34,57,3,0,1
0,34,34,42,8,1,0
0,34,34,51,8,1,0
0,34,34,42,8,1,0
1,34,34,57,3,0,1
1,34,34,61,6,0,1
1,34,34,51,6,0,1
0,34,34,42,8,1,0
0,34,34,52,8,1,0
0,34,34,42,8,1,0
1,34,34,51,6,0,1
1,34,34,61,6,0,1
1,34,34,51,5,0,1
0,34,34,42,8,1,0
0,34,34,44,8,1,0
0,34,34,36,5,1,0
1,34,34,51,5,0,1
1,34,34,52,7,0,1
1,34,34,42,7,0,1
0,34,34,36,5,1,0
0,34,34,45,5,1,0
0,34,34,36,5,1,0
1,34,34,42,7,0,1
1,34,34,45,8,0,1
1,34,34,35,8,0,1
0,34,34,36,5,1,0
0,34,34,37,7,1,0
0,34,34,29,7,1,0
1,34,34,35,8,0,1
1,34,34,31,7,0,1
1,34,34,23,7,0,1
0,34,34,29,6,1,0
0,34,34,16,5,1,0
0,34,34,9,5,1,0
0,34,34,9,5,1,0
1,34,45,73,5,0,1
0,45,34,54,7,1,0
1,34,45,73,5,0,1
1,34,45,43,3,0,1
1,34,45,33,3,0,1
0,45,34,54,7,1,0
0,45,34,61,11,1,0
0,45,34,51,11,1,0
1,34,45,33,3,0,1
1,34,45,43,3,0,1
1,34,45,33,3,0,1
0,45,34,51,11,1,0
0,45,34,61,11,1,0
0,45,34,51,11,1,0
1,34,45,33,3,0,1
1,34,45,41,6,0,1
1,34,45,33,3,0,1
0,45,34,51,11,1,0
0,45,34,49,9,1,0
0,45,34,40,7,1,0
1,34,45,33,2,0,1
1,34,45,33,3,0,1
1,34,45,25,3,0,1
0,45,34,40,7,1,0
0,45,34,24,7,1,0
0,45,34,16,5,1,0
1,34,45,25,3,0,1
1,34,45,35,3,0,1
1,34,45,25,3,0,1
0,45,34,16,5,1,0
0,45,34,16,4,1,0
0,45,34,9,4,1,0
0,45,34,9,4,1,0
0,55,34,71,2,0,0
1,34,55,44,4,1,1
0,55,34,71,2,0,0
0,55,34,74,4,0,0
0,55,34,64,2,0,0
1,34,55,44,4,1,1
1,34,55,53,4,1,1
1,34,55,43,4,1,1
0,55,34,64,2,0,0
0,55,34,74,3,0,0
0,55,34,64,2,0,0
1,34,55,43,4,1,1
1,34,55,43,4,1,1
1,34,55,33,4,1,1
0,55,34,64,2,0,0
0,55,34,73,4,0,0
0,55,34,63,4,0,0
1,34,55,33,4,1,1
1,34,55,28,2,1,1
1,34,55,19,2,1,1
0,55,34,63,3,0,0
0,55,34,45,3,0,0
0,55,34,35,3,0,0
1,34,55,19,2,1,1
1,34,55,21,2,1,1
1,34,55,13,2,1,1
0,55,34,35,3,0,0
0,55,34,43,4,0,0
0,55,34,33,4,0,0
1,34,55,13,2,1,1
1,34,55,15,4,1,1
1,34,55,9,4,1,1
1,34,55,9,4,1,1
1,58,55,31,5,0,1
0,55,58,57,7,1,0
0,55,58,37,6,1,0
0,55,58,27,6,1,0
1,58,55,31,5,0,1
1,58,55,39,6,0,1
1,58,55,30,6,0,1
0,55,58,27,6,1,0
0,55,58,37,6,1,0
0,55,58,27,6,1,0
1,58,55,30,6,0,1
1,58,55,34,8,0,1
1,58,55,25,6,0,1
0,55,58,27,6,1,0
0,55,58,34,6,1,0
0,55,58,25,6,1,0
1,58,55,25,6,0,1
1,58,55,35,6,0,1
1,58,55,25,6,0,1
0,55,58,25,6,1,0
0,55,58,35,6,1,0
0,55,58,25,6,1,0
1,58,55,25,6,0,1
1,58,55,28,8,0,1
1,58,55,21,8,0,1
0,55,58,25,6,1,0
0,55,58,31,6,1,0
0,55,58,24,6,1,0
1,58,55,21,8,0,1
1,58,55,23,9,0,1
1,58,55,17,9,0,1
0,55,58,24,6,1,0
0,55,58,31,8,1,0
0,55,58,24,6,1,0
1,58,55,17,9,0,1
1,58,55,27,9,0,1
1,58,55,17,9,0,1
0,55,58,24,6,1,0
0,55,58,34,6,1,0
0,55,58,24,6,1,0
1,58,55,17,9,0,1
1,58,55,22,9,0,1
1,58,55,17,9,0,1
0,55,58,24,6,1,0
0,55,58,14,5,1,0
0,55,58,9,5,1,0
0,55,58,9,5,1,0
0,63,58,77,6,1,0
1,58,63,41,5,0,1
0,63,58,77,6,1,0
0,63,58,84,8,1,0
0,63,58,74,6,1,0
1,58,63,41,5,0,1
1,58,63,51,5,0,1
1,58,63,41,5,0,1
0,63,58,74,5,1,0
0,63,58,54,5,1,0
0,63,58,44,5,1,0
1,58,63,41,5,0,1
1,58,63,46,7,0,1
1,58,63,36,7,0,1
0,63,58,44,5,1,0
0,63,58,45,5,1,0
0,63,58,35,5,1,0
1,58,63,36,7,0,1
1,58,63,39,7,0,1
1,58,63,31,7,0,1
0,63,58,35,5,1,0
0,63,58,45,5,1,0
0,63,58,35,5,1,0
1,58,63,31,7,0,1
1,58,63,39,7,0,1
1,58,63,31,7,0,1
0,63,58,35,5,1,0
0,63,58,36,7,1,0
0,63,58,27,7,1,0
1,58,63,31,7,0,1
1,58,63,40,7,0,1
1,58,63,31,7,0,1
0,63,58,27,7,1,0
0,63,58,30,11,1,0
0,63,58,23,9,1,0
1,58,63,31,7,0,1
1,58,63,33,10,0,1
1,58,63,27,8,0,1
0,63,58,23,9,1,0
0,63,58,32,9,1,0
0,63,58,23,9,1,0
1,58,63,27,8,0,1
1,58,63,17,4,0,1
1,58,63,11,4,0,1
0,63,58,23,9,1,0
0,63,58,29,9,1,0
0,63,58,22,9,1,0
1,58,63,11,4,0,1
1,58,63,21,4,0,1
1,58,63,11,4,0,1
0,63,58,22,9,1,0
0,63,58,9,4,1,0
0,63,58,5,4,1,0
0,63,58,5,4,1,0
1,58,67,65,4,0,1
0,67,58,68,4,1,0
1,58,67,65,4,0,1
1,58,67,45,3,0,1
1,58,67,35,3,0,1
0,67,58,68,4,1,0
0,67,58,77,8,1,0
0,67,58,67,6,1,0
1,58,67,35,3,0,1
1,58,67,39,3,0,1
1,58,67,30,3,0,1
0,67,58,67,5,1,0
0,67,58,49,3,1,0
0,67,58,39,3,1,0
1,58,67,30,3,0,1
1,58,67,31,6,0,1
1,58,67,23,4,0,1
0,67,58,39,3,1,0
0,67,58,40,3,1,0
0,67,58,30,3,1,0
1,58,67,23,4,0,1
1,58,67,25,7,0,1
1,58,67,18,7,0,1
0,67,58,30,3,1,0
0,67,58,34,7,1,0
0,67,58,26,7,1,0
1,58,67,18,7,0,1
1,58,67,28,7,0,1
1,58,67,18,7,0,1
0,67,58,26,7,1,0
0,67,58,32,7,1,0
0,67,58,25,7,1,0
1,58,67,18,7,0,1
1,58,67,16,5,0,1
1,58,67,11,5,0,1
0,67,58,25,6,1,0
0,67,58,12,4,1,0
0,67,58,7,2,1,0
0,67,58,7,2,1,0
0,69,58,35,4,1,0
1,58,69,49,5,0,1
1,58,69,59,6,0,1
1,58,69,49,3,0,1
0,69,58,35,4,1,0
0,69,58,36,6,1,0
0,69,58,26,6,1,0
1,58,69,49,3,0,1
1,58,69,59,4,0,1
1,58,69,49,3,0,1
0,69,58,26,6,1,0
0,69,58,32,6,1,0
0,69,58,22,4,1,0
1,58,69,49,3,0,1
1,58,69,30,4,0,1
1,58,69,20,4,0,1
0,69,58,22,4,1,0
0,69,58,24,6,1,0
0,69,58,14,6,1,0
1,58,69,20,4,0,1
1,58,69,28,4,0,1
1,58,69,20,4,0,1
0,69,58,14,5,1,0
0,69,58,14,5,1,0
0,69,58,8,5,1,0
0,69,58,8,5,1,0
1,58,81,40,6,1,1
0,81,58,67,9,0,0
1,58,81,40,6,1,1
1,58,81,50,8,1,1
1,58,81,40,6,1,1
0,81,58,67,9,0,0
0,81,58,73,10,0,0
0,81,58,63,8,0,0
1,58,81,40,6,1,1
1,58,81,43,6,1,1
1,58,81,33,4,1,1
0,81,58,63,7,0,0
0,81,58,43,8,0,0
0,81,58,33,8,0,0
1,58,81,33,3,1,1
1,58,81,13,3,1,1
1,58,81,3,3,1,1
1,58,81,3,3,1,1
0,81,82,72,4,1,0
1,82,81,72,10,0,1
0,81,82,72,4,1,0
0,81,82,82,7,1,0
0,81,82,72,6,1,0
1,82,81,72,10,0,1
1,82,81,82,10,0,1
1,82,81,72,8,0,1
0,81,82,72,6,1,0
0,81,82,52,5,1,0
0,81,82,42,3,1,0
1,82,81,72,8,0,1
1,82,81,73,8,0,1
1,82,81,63,8,0,1
0,81,82,42,3,1,0
0,81,82,46,6,1,0
0,81,82,36,6,1,0
1,82,81,63,8,0,1
1,82,81,48,6,0,1
1,82,81,38,6,0,1
0,81,82,36,5,1,0
0,81,82,36,5,1,0
0,81,82,28,5,1,0
1,82,81,38,6,0,1
1,82,81,43,4,0,1
1,82,81,33,4,0,1
0,81,82,28,5,1,0
0,81,82,33,7,1,0
0,81,82,27,6,1,0
1,82,81,33,4,0,1
1,82,81,40,6,0,1
1,82,81,31,6,0,1
0,81,82,27,6,1,0
0,81,82,28,6,1,0
0,81,82,22,6,1,0
1,82,81,31,6,0,1
1,82,81,34,4,0,1
1,82,81,26,3,0,1
0,81,82,22,6,1,0
0,81,82,13,2,1,0
0,81,82,8,2,1,0
0,81,82,8,2,1,0
1,82,94,51,3,1,1
0,94,82,72,7,0,0
0,94,82,52,5,0,0
0,94,82,42,5,0,0
1,82,94,51,3,1,1
1,82,94,61,5,1,1
1,82,94,51,3,1,1
0,94,82,42,5,0,0
0,94,82,50,10,0,0
0,94,82,41,8,0,0
1,82,94,51,3,1,1
1,82,94,33,3,1,1
1,82,94,23,3,1,1
0,94,82,41,8,0,0
0,94,82,43,8,0,0
0,94,82,34,6,0,0
1,82,94,23,3,1,1
1,82,94,33,3,1,1
1,82,94,23,3,1,1
0,94,82,34,6,0,0
0,94,82,37,10,0,0
0,94,82,29,7,0,0
1,82,94,23,3,1,1
1,82,94,31,4,1,1
1,82,94,21,4,1,1
0,94,82,29,7,0,0
0,94,82,39,7,0,0
0,94,82,29,7,0,0
1,82,94,21,4,1,1
1,82,94,30,6,1,1
1,82,94,21,4,1,1
0,94,82,29,7,0,0
0,94,82,39,7,0,0
0,94,82,29,7,0,0
1,82,94,21,3,1,1
1,82,94,5,3,1,1
1,82,94,2,3,1,1
1,82,94,2,3,1,1
1,0,0,34,5,0,0
0,0,0,77,8,1,1
1,0,0,34,5,0,0
1,0,0,42,5,0,0
1,0,0,32,5,0,0
0,0,0,77,7,1,1
0,0,0,57,5,1,1
0,0,0,47,3,1,1
1,0,0,32,5,0,0
1,0,0,28,4,0,0
1,0,0,20,4,0,0
0,0,0,47,3,1,1
0,0,0,57,4,1,1
0,0,0,47,3,1,1
1,0,0,20,4,0,0
1,0,0,29,4,0,0
1,0,0,20,4,0,0
0,0,0,47,2,1,1
0,0,0,29,2,1,1
0,0,0,19,2,1,1
1,0,0,20,4,0,0
1,0,0,28,4,0,0
1,0,0,20,4,0,0
0,0,0,19,2,1,1
0,0,0,20,2,1,1
0,0,0,12,2,1,1
1,0,0,20,4,0,0
1,0,0,30,4,0,0
1,0,0,20,4,0,0
0,0,0,12,1,1,1
0,0,0,12,1,1,1
0,0,0,7,1,1,1
0,0,0,7,1,1,1
0,13,0,87,6,1,1
1,0,13,66,4,0,0
0,13,0,87,6,1,1
0,13,0,91,8,1,1
0,13,0,81,6,1,1
1,0,13,66,4,0,0
1,0,13,73,6,0,0
1,0,13,63,2,0,0
0,13,0,81,6,1,1
0,13,0,73,5,1,1
0,13,0,63,5,1,1
1,0,13,63,2,0,0
1,0,13,49,1,0,0
1,0,13,39,1,0,0
0,13,0,63,5,1,1
0,13,0,43,2,1,1
0,13,0,33,2,1,1
1,0,13,39,1,0,0
1,0,13,44,3,0,0
1,0,13,34,3,0,0
0,13,0,33,2,1,1
0,13,0,35,2,1,1
0,13,0,25,2,1,1
1,0,13,34,3,0,0
1,0,13,35,3,0,0
1,0,13,25,3,0,0
0,13,0,25,2,1,1
0,13,0,30,2,1,1
0,13,0,21,2,1,1
1,0,13,25,3,0,0
1,0,13,35,3,0,0
1,0,13,25,3,0,0
0,13,0,21,2,1,1
0,13,0,31,2,1,1
0,13,0,21,2,1,1
1,0,13,25,3,0,0
1,0,13,33,3,0,0
1,0,13,25,3,0,0
0,13,0,21,2,1,1
0,13,0,30,2,1,1
0,13,0,21,2,1,1
1,0,13,25,3,0,0
1,0,13,35,3,0,0
1,0,13,25,3,0,0
0,13,0,21,1,1,1
0,13,0,21,1,1,1
0,13,0,13,1,1,1
1,0,13,25,3,0,0
1,0,13,33,4,0,0
1,0,13,25,3,0,0
0,13,0,13,1,1,1
0,13,0,16,1,1,1
0,13,0,10,1,1,1
0,13,0,10,1,1,1
1,0,28,57,9,0,0
0,28,0,41,7,1,1
1,0,28,57,9,0,0
1,0,28,53,5,0,0
1,0,28,43,3,0,0
0,28,0,41,7,1,1
0,28,0,51,8,1,1
0,28,0,41,7,1,1
1,0,28,43,3,0,0
1,0,28,53,4,0,0
1,0,28,43,3,0,0
0,28,0,41,7,1,1
0,28,0,43,8,1,1
0,28,0,33,8,1,1
1,0,28,43,3,0,0
1,0,28,47,5,0,0
1,0,28,37,5,0,0
0,28,0,33,8,1,1
0,28,0,38,9,1,1
0,28,0,29,7,1,1
1,0,28,37,5,0,0
1,0,28,44,9,0,0
1,0,28,36,7,0,0
0,28,0,29,7,1,1
0,28,0,19,4,1,1
0,28,0,10,4,1,1
0,28,0,10,4,1,1
0,53,0,38,3,0,1
0,53,0,41,3,0,1
0,53,0,31,3,0,1
1,0,53,66,8,1,0
1,0,53,76,8,1,0
1,0,53,66,6,1,0
0,53,0,31,3,0,1
0,53,0,41,3,0,1
0,53,0,31,3,0,1
1,0,53,66,6,1,0
1,0,53,73,6,1,0
1,0,53,63,6,1,0
0,53,0,31,3,0,1
0,53,0,39,7,0,1
0,53,0,30,5,0,1
1,0,53,63,6,1,0
1,0,53,73,8,1,0
1,0,53,63,6,1,0
0,53,0,30,5,0,1
0,53,0,40,5,0,1
0,53,0,30,5,0,1
1,0,53,63,6,1,0
1,0,53,70,9,1,0
1,0,53,60,9,1,0
0,53,0,30,5,0,1
0,53,0,36,5,0,1
0,53,0,28,3,0,1
1,0,53,60,9,1,0
1,0,53,46,7,1,0
1,0,53,36,7,1,0
0,53,0,28,3,0,1
0,53,0,38,3,0,1
0,53,0,28,3,0,1
1,0,53,36,7,1,0
1,0,53,26,4,1,0
1,0,53,17,4,1,0
0,53,0,28,3,0,1
0,53,0,38,3,0,1
0,53,0,28,3,0,1
1,0,53,17,4,1,0
1,0,53,27,4,1,0
1,0,53,17,4,1,0
0,53,0,28,3,0,1
0,53,0,21,2,0,1
0,53,0,13,2,0,1
1,0,53,17,4,1,0
1,0,53,9,3,1,0
1,0,53,3,3,1,0
1,0,53,3,3,1,0
1,5,53,32,9,0,0
0,53,5,28,7,1,1
0,53,5,36,8,1,1
0,53,5,26,8,1,1
1,5,53,32,9,0,0
1,5,53,42,9,0,0
1,5,53,32,9,0,0
0,53,5,26,8,1,1
0,53,5,35,10,1,1
0,53,5,26,8,1,1
1,5,53,32,9,0,0
1,5,53,42,9,0,0
1,5,53,32,9,0,0
0,53,5,26,8,1,1
0,53,5,35,8,1,1
0,53,5,26,6,1,1
1,5,53,32,9,0,0
1,5,53,42,9,0,0
1,5,53,32,9,0,0
0,53,5,26,6,1,1
0,53,5,36,6,1,1
0,53,5,26,6,1,1
1,5,53,32,9,0,0
1,5,53,41,9,0,0
1,5,53,31,9,0,0
0,53,5,26,6,1,1
0,53,5,32,7,1,1
0,53,5,23,7,1,1
1,5,53,31,9,0,0
1,5,53,41,9,0,0
1,5,53,31,9,0,0
0,53,5,23,7,1,1
0,53,5,33,7,1,1
0,53,5,23,7,1,1
1,5,53,31,9,0,0
1,5,53,41,9,0,0
1,5,53,31,9,0,0
0,53,5,23,7,1,1
0,53,5,33,7,1,1
0,53,5,23,7,1,1
1,5,53,31,9,0,0
1,5,53,32,9,0,0
1,5,53,23,9,0,0
0,53,5,23,7,1,1
0,53,5,28,7,1,1
0,53,5,21,6,1,1
1,5,53,23,9,0,0
1,5,53,24,7,0,0
1,5,53,18,6,0,0
0,53,5,21,6,1,1
0,53,5,27,9,1,1
0,53,5,21,6,1,1
1,5,53,18,6,0,0
1,5,53,28,6,0,0
1,5,53,18,6,0,0
0,53,5,21,6,1,1
0,53,5,31,6,1,1
0,53,5,21,6,1,1
1,5,53,18,6,0,0
1,5,53,22,6,0,0
1,5,53,17,5,0,0
0,53,5,21,6,1,1
0,53,5,31,6,1,1
0,53,5,21,6,1,1
1,5,53,17,5,0,0
1,5,53,27,5,0,0
1,5,53,17,5,0,0
0,53,5,21,6,1,1
0,53,5,28,6,1,1
0,53,5,21,6,1,1
1,5,53,17,5,0,0
1,5,53,25,5,0,0
1,5,53,17,5,0,0
0,53,5,21,5,1,1
0,53,5,21,5,1,1
0,53,5,15,5,1,1
1,5,53,17,5,0,0
1,5,53,24,5,0,0
1,5,53,17,5,0,0
0,53,5,15,5,1,1
0,53,5,13,3,1,1
0,53,5,8,3,1,1
0,53,5,8,3,1,1
0,61,5,48,8,0,1
1,5,61,57,8,1,0
0,61,5,48,8,0,1
0,61,5,54,8,0,1
0,61,5,44,7,0,1
1,5,61,57,8,1,0
1,5,61,45,6,1,0
1,5,61,35,4,1,0
0,61,5,44,7,0,1
0,61,5,49,7,0,1
0,61,5,39,5,0,1
1,5,61,35,4,1,0
1,5,61,45,4,1,0
1,5,61,35,4,1,0
0,61,5,39,5,0,1
0,61,5,49,5,0,1
0,61,5,39,5,0,1
1,5,61,35,4,1,0
1,5,61,38,4,1,0
1,5,61,28,4,1,0
0,61,5,39,5,0,1
0,61,5,40,5,0,1
0,61,5,30,5,0,1
1,5,61,28,4,1,0
1,5,61,25,4,1,0
1,5,61,18,4,1,0
0,61,5,30,5,0,1
0,61,5,40,6,0,1
0,61,5,30,5,0,1
1,5,61,18,4,1,0
1,5,61,19,6,1,0
1,5,61,13,4,1,0
0,61,5,30,5,0,1
0,61,5,36,8,0,1
0,61,5,28,8,0,1
1,5,61,13,4,1,0
1,5,61,23,4,1,0
1,5,61,13,4,1,0
0,61,5,28,8,0,1
0,61,5,35,8,0,1
0,61,5,28,8,0,1
1,5,61,13,4,1,0
1,5,61,23,4,1,0
1,5,61,13,4,1,0
0,61,5,28,8,0,1
0,61,5,30,10,0,1
0,61,5,24,9,0,1
1,5,61,13,4,1,0
1,5,61,22,4,1,0
1,5,61,13,4,1,0
0,61,5,24,8,0,1
0,61,5,24,8,0,1
0,61,5,18,6,0,1
1,5,61,13,4,1,0
1,5,61,12,1,1,0
1,5,61,7,1,1,0
1,5,61,7,1,1,0
1,16,61,38,6,1,0
1,16,61,45,8,1,0
1,16,61,36,6,1,0
0,61,16,58,9,0,1
0,61,16,49,7,0,1
0,61,16,39,5,0,1
1,16,61,36,6,1,0
1,16,61,45,7,1,0
1,16,61,36,6,1,0
0,61,16,39,5,0,1
0,61,16,45,5,0,1
0,61,16,35,5,0,1
1,16,61,36,6,1,0
1,16,61,39,6,1,0
1,16,61,29,5,1,0
0,61,16,35,5,0,1
0,61,16,45,5,0,1
0,61,16,35,5,0,1
1,16,61,29,5,1,0
1,16,61,39,5,1,0
1,16,61,29,5,1,0
0,61,16,35,5,0,1
0,61,16,40,5,0,1
0,61,16,32,5,0,1
1,16,61,29,4,1,0
1,16,61,16,4,1,0
1,16,61,6,4,1,0
1,16,61,6,4,1,0
0,61,30,77,6,0,1
1,30,61,75,7,1,0
0,61,30,77,6,0,1
0,61,30,78,6,0,1
0,61,30,68,6,0,1
1,30,61,75,6,1,0
1,30,61,55,3,1,0
1,30,61,45,3,1,0
0,61,30,68,6,0,1
0,61,30,71,8,0,1
0,61,30,61,8,0,1
1,30,61,45,3,1,0
1,30,61,55,4,1,0
1,30,61,45,3,1,0
0,61,30,61,8,0,1
0,61,30,71,8,0,1
0,61,30,61,8,0,1
1,30,61,45,3,1,0
1,30,61,55,4,1,0
1,30,61,45,2,1,0
0,61,30,61,8,0,1
0,61,30,55,7,0,1
0,61,30,45,7,0,1
1,30,61,45,1,1,0
1,30,61,25,1,1,0
1,30,61,16,1,1,0
0,61,30,45,6,0,1
0,61,30,30,2,0,1
0,61,30,21,2,0,1
1,30,61,16,1,1,0
1,30,61,26,1,1,0
1,30,61,16,1,1,0
0,61,30,21,2,0,1
0,61,30,26,4,0,1
0,61,30,18,4,0,1
1,30,61,16,1,1,0
1,30,61,26,1,1,0
1,30,61,16,1,1,0
0,61,30,18,4,0,1
0,61,30,25,6,0,1
0,61,30,18,4,0,1
1,30,61,16,1,1,0
1,30,61,22,2,1,0
1,30,61,15,2,1,0
0,61,30,18,4,0,1
0,61,30,25,6,0,1
0,61,30,18,4,0,1
1,30,61,15,2,1,0
1,30,61,19,2,1,0
1,30,61,13,1,1,0
0,61,30,18,4,0,1
0,61,30,27,4,0,1
0,61,30,18,4,0,1
1,30,61,13,1,1,0
1,30,61,14,3,1,0
1,30,61,9,3,1,0
1,30,61,9,3,1,0
1,39,61,67,10,1,0
0,61,39,47,3,0,1
1,39,61,67,10,1,0
1,39,61,53,9,1,0
1,39,61,43,7,1,0
0,61,39,47,3,0,1
0,61,39,55,3,0,1
0,61,39,45,3,0,1
1,39,61,43,7,1,0
1,39,61,47,7,1,0
1,39,61,37,5,1,0
0,61,39,45,3,0,1
0,61,39,55,3,0,1
0,61,39,45,3,0,1
1,39,61,37,4,1,0
1,39,61,17,4,1,0
1,39,61,9,4,1,0
1,39,61,9,4,1,0
0,61,68,87,9,0,1
1,68,61,62,3,1,0
0,61,68,87,9,0,1
0,61,68,88,9,0,1
0,61,68,78,8,0,1
1,68,61,62,3,1,0
1,68,61,65,5,1,0
1,68,61,55,5,1,0
0,61,68,78,8,0,1
0,61,68,65,6,0,1
0,61,68,55,4,0,1
1,68,61,55,5,1,0
1,68,61,41,7,1,0
1,68,61,31,7,1,0
0,61,68,55,4,0,1
0,61,68,65,5,0,1
0,61,68,55,5,0,1
1,68,61,31,7,1,0
1,68,61,36,7,1,0
1,68,61,26,7,1,0
0,61,68,55,5,0,1
0,61,68,36,5,0,1
0,61,68,26,5,0,1
1,68,61,26,7,1,0
1,68,61,19,5,1,0
1,68,61,12,5,1,0
0,61,68,26,5,0,1
0,61,68,30,4,0,1
0,61,68,20,4,0,1
1,68,61,12,5,1,0
1,68,61,22,5,1,0
1,68,61,12,5,1,0
0,61,68,20,4,0,1
0,61,68,30,4,0,1
0,61,68,20,4,0,1
1,68,61,12,5,1,0
1,68,61,12,4,1,0
1,68,61,7,4,1,0
1,68,61,7,4,1,0
1,81,61,41,7,0,0
0,61,81,43,7,1,1
1,81,61,41,7,0,0
1,81,61,44,8,0,0
1,81,61,36,6,0,0
0,61,81,43,7,1,1
0,61,81,53,7,1,1
0,61,81,43,5,1,1
1,81,61,36,6,0,0
1,81,61,41,9,0,0
1,81,61,33,8,0,0
0,61,81,43,5,1,1
0,61,81,50,5,1,1
0,61,81,40,5,1,1
1,81,61,33,8,0,0
1,81,61,43,8,0,0
1,81,61,33,8,0,0
0,61,81,40,5,1,1
0,61,81,38,4,1,1
0,61,81,28,4,1,1
1,81,61,33,8,0,0
1,81,61,43,8,0,0
1,81,61,33,8,0,0
0,61,81,28,4,1,1
0,61,81,32,6,1,1
0,61,81,23,4,1,1
1,81,61,33,7,0,0
1,81,61,33,8,0,0
1,81,61,26,8,0,0
0,61,81,23,4,1,1
0,61,81,26,4,1,1
0,61,81,18,4,1,1
1,81,61,26,7,0,0
1,81,61,26,8,0,0
1,81,61,20,8,0,0
0,61,81,18,4,1,1
0,61,81,18,3,1,1
0,61,81,11,3,1,1
1,81,61,20,8,0,0
1,81,61,20,7,0,0
1,81,61,15,3,0,0
0,61,81,11,3,1,1
0,61,81,21,3,1,1
0,61,81,11,3,1,1
1,81,61,15,3,0,0
1,81,61,19,5,0,0
1,81,61,14,5,0,0
0,61,81,11,3,1,1
0,61,81,8,2,1,1
0,61,81,4,1,1,1
0,61,81,4,1,1,1
0,67,81,27,2,1,1
0,67,81,27,2,1,1
0,67,81,18,2,1,1
1,81,67,61,7,0,0
1,81,67,71,9,0,0
1,81,67,61,9,0,0
0,67,81,18,2,1,1
0,67,81,20,2,1,1
0,67,81,13,2,1,1
1,81,67,61,9,0,0
1,81,67,69,9,0,0
1,81,67,59,7,0,0
0,67,81,13,2,1,1
0,67,81,23,2,1,1
0,67,81,13,2,1,1
1,81,67,59,7,0,0
1,81,67,69,10,0,0
1,81,67,59,6,0,0
0,67,81,13,2,1,1
0,67,81,2,2,1,1
0,67,81,0,2,1,1
0,67,81,0,2,1,1
0,0,0,37,2,0,0
0,0,0,35,2,0,0
0,0,0,25,2,0,0
1,0,0,26,2,1,1
1,0,0,34,3,1,1
1,0,0,24,3,1,1
0,0,0,25,2,0,0
0,0,0,31,2,0,0
0,0,0,21,2,0,0
1,0,0,24,2,1,1
1,0,0,7,3,1,1
1,0,0,2,3,1,1
1,0,0,2,3,1,1
1,19,0,62,7,0,1
0,0,19,59,4,1,0
1,19,0,62,7,0,1
1,19,0,72,9,0,1
1,19,0,62,7,0,1
0,0,19,59,4,1,0
0,0,19,69,6,1,0
0,0,19,59,4,1,0
1,19,0,62,7,0,1
1,19,0,72,7,0,1
1,19,0,62,5,0,1
0,0,19,59,4,1,0
0,0,19,63,7,1,0
0,0,19,53,7,1,0
1,19,0,62,5,0,1
1,19,0,72,6,0,1
1,19,0,62,6,0,1
0,0,19,53,7,1,0
0,0,19,41,8,1,0
0,0,19,31,8,1,0
1,19,0,62,6,0,1
1,19,0,67,7,0,1
1,19,0,57,6,0,1
0,0,19,31,8,1,0
0,0,19,34,9,1,0
0,0,19,25,7,1,0
1,19,0,57,6,0,1
1,19,0,67,6,0,1
1,19,0,57,6,0,1
0,0,19,25,7,1,0
